Date,Open,High,Low,Close,Adj Close,Volume
1991-08-15,15.190000,15.190000,15.190000,15.190000,15.190000,0
1991-08-16,16.010000,16.010000,16.010000,16.010000,16.010000,0
1991-08-19,21.190001,21.190001,21.190001,21.190001,21.190001,0
1991-08-20,18.860001,18.860001,18.860001,18.860001,18.860001,0
1991-08-21,15.620000,15.620000,15.620000,15.620000,15.620000,0
1991-08-22,14.590000,14.590000,14.590000,14.590000,14.590000,0
1991-08-23,14.410000,14.410000,14.410000,14.410000,14.410000,0
1991-08-26,14.810000,14.810000,14.810000,14.810000,14.810000,0
1991-08-27,15.460000,15.460000,15.460000,15.460000,15.460000,0
1991-08-28,15.310000,15.310000,15.310000,15.310000,15.310000,0
1991-08-29,14.820000,14.820000,14.820000,14.820000,14.820000,0
1991-08-30,14.460000,14.460000,14.460000,14.460000,14.460000,0
1991-09-03,16.570000,16.570000,16.570000,16.570000,16.570000,0
1991-09-04,17.180000,17.180000,17.180000,17.180000,17.180000,0
1991-09-05,17.309999,17.309999,17.309999,17.309999,17.309999,0
1991-09-06,16.760000,16.760000,16.760000,16.760000,16.760000,0
1991-09-09,17.730000,17.730000,17.730000,17.730000,17.730000,0
1991-09-10,18.219999,18.219999,18.219999,18.219999,18.219999,0
1991-09-11,17.959999,17.959999,17.959999,17.959999,17.959999,0
1991-09-12,16.209999,16.209999,16.209999,16.209999,16.209999,0
1991-09-13,17.879999,17.879999,17.879999,17.879999,17.879999,0
1991-09-16,17.820000,17.820000,17.820000,17.820000,17.820000,0
1991-09-17,17.680000,17.680000,17.680000,17.680000,17.680000,0
1991-09-18,17.559999,17.559999,17.559999,17.559999,17.559999,0
1991-09-19,17.559999,17.559999,17.559999,17.559999,17.559999,0
1991-09-20,17.080000,17.080000,17.080000,17.080000,17.080000,0
1991-09-23,16.379999,16.379999,16.379999,16.379999,16.379999,0
1991-09-24,16.040001,16.040001,16.040001,16.040001,16.040001,0
1991-09-25,15.680000,15.680000,15.680000,15.680000,15.680000,0
1991-09-26,15.350000,15.350000,15.350000,15.350000,15.350000,0
1991-09-27,16.309999,16.309999,16.309999,16.309999,16.309999,0
1991-09-30,15.850000,15.850000,15.850000,15.850000,15.850000,0
1991-10-01,14.810000,14.810000,14.810000,14.810000,14.810000,0
1991-10-02,15.810000,15.810000,15.810000,15.810000,15.810000,0
1991-10-03,17.040001,17.040001,17.040001,17.040001,17.040001,0
1991-10-04,15.630000,15.630000,15.630000,15.630000,15.630000,0
1991-10-07,18.580000,18.580000,18.580000,18.580000,18.580000,0
1991-10-08,17.809999,17.809999,17.809999,17.809999,17.809999,0
1991-10-09,18.540001,18.540001,18.540001,18.540001,18.540001,0
1991-10-10,17.799999,17.799999,17.799999,17.799999,17.799999,0
1991-10-11,17.600000,17.600000,17.600000,17.600000,17.600000,0
1991-10-14,16.709999,16.709999,16.709999,16.709999,16.709999,0
1991-10-15,16.219999,16.219999,16.219999,16.219999,16.219999,0
1991-10-16,14.850000,14.850000,14.850000,14.850000,14.850000,0
1991-10-17,16.320000,16.320000,16.320000,16.320000,16.320000,0
1991-10-18,15.870000,15.870000,15.870000,15.870000,15.870000,0
1991-10-21,16.660000,16.660000,16.660000,16.660000,16.660000,0
1991-10-22,16.549999,16.549999,16.549999,16.549999,16.549999,0
1991-10-23,16.260000,16.260000,16.260000,16.260000,16.260000,0
1991-10-24,15.620000,15.620000,15.620000,15.620000,15.620000,0
1991-10-25,15.750000,15.750000,15.750000,15.750000,15.750000,0
1991-10-28,15.450000,15.450000,15.450000,15.450000,15.450000,0
1991-10-29,15.550000,15.550000,15.550000,15.550000,15.550000,0
1991-10-30,15.460000,15.460000,15.460000,15.460000,15.460000,0
1991-10-31,15.480000,15.480000,15.480000,15.480000,15.480000,0
1991-11-01,15.600000,15.600000,15.600000,15.600000,15.600000,0
1991-11-04,16.350000,16.350000,16.350000,16.350000,16.350000,0
1991-11-05,16.480000,16.480000,16.480000,16.480000,16.480000,0
1991-11-06,16.469999,16.469999,16.469999,16.469999,16.469999,0
1991-11-07,15.970000,15.970000,15.970000,15.970000,15.970000,0
1991-11-08,15.430000,15.430000,15.430000,15.430000,15.430000,0
1991-11-11,14.890000,14.890000,14.890000,14.890000,14.890000,0
1991-11-12,14.040000,14.040000,14.040000,14.040000,14.040000,0
1991-11-13,13.950000,13.950000,13.950000,13.950000,13.950000,0
1991-11-14,13.960000,13.960000,13.960000,13.960000,13.960000,0
1991-11-15,21.180000,21.180000,21.180000,21.180000,21.180000,0
1991-11-18,18.280001,18.280001,18.280001,18.280001,18.280001,0
1991-11-19,20.340000,20.340000,20.340000,20.340000,20.340000,0
1991-11-20,20.400000,20.400000,20.400000,20.400000,20.400000,0
1991-11-21,19.110001,19.110001,19.110001,19.110001,19.110001,0
1991-11-22,21.200001,21.200001,21.200001,21.200001,21.200001,0
1991-11-25,21.920000,21.920000,21.920000,21.920000,21.920000,0
1991-11-26,19.799999,19.799999,19.799999,19.799999,19.799999,0
1991-11-27,19.840000,19.840000,19.840000,19.840000,19.840000,0
1991-11-29,20.260000,20.260000,20.260000,20.260000,20.260000,0
1991-12-02,20.180000,20.180000,20.180000,20.180000,20.180000,0
1991-12-03,19.700001,19.700001,19.700001,19.700001,19.700001,0
1991-12-04,19.540001,19.540001,19.540001,19.540001,19.540001,0
1991-12-05,20.190001,20.190001,20.190001,20.190001,20.190001,0
1991-12-06,19.040001,19.040001,19.040001,19.040001,19.040001,0
1991-12-09,19.740000,19.740000,19.740000,19.740000,19.740000,0
1991-12-10,19.889999,19.889999,19.889999,19.889999,19.889999,0
1991-12-11,20.570000,20.570000,20.570000,20.570000,20.570000,0
1991-12-12,19.080000,19.080000,19.080000,19.080000,19.080000,0
1991-12-13,17.879999,17.879999,17.879999,17.879999,17.879999,0
1991-12-16,17.620001,17.620001,17.620001,17.620001,17.620001,0
1991-12-17,18.120001,18.120001,18.120001,18.120001,18.120001,0
1991-12-18,17.780001,17.780001,17.780001,17.780001,17.780001,0
1991-12-19,17.959999,17.959999,17.959999,17.959999,17.959999,0
